roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
1,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
11722,MKG 201,HIMS/02/13/0367,BANKING AND FINANCE,200,3,2013/2014,11,,6.6,3,,
11723,MKG 201,HIMS/02/13/0371,BANKING AND FINANCE,200,3,2013/2014,19,36,33,3,,
11724,MKG 201,HIMS/02/13/0376,BANKING AND FINANCE,200,3,2013/2014,8,37,27,3,,
11725,MKG 201,HIMS/02/13/0380,BANKING AND FINANCE,200,3,2013/2014,10,,,,,
11726,MKG 201,HIMS/02/13/0387,BANKING AND FINANCE,200,3,2013/2014,,,0,3,,
11727,MKG 201,HIMS/02/13/0388,BANKING AND FINANCE,200,3,2013/2014,9,,,,,
11728,MKG 201,HIMS/02/13/0400,BANKING AND FINANCE,200,3,2013/2014,10,,,,,
11729,MKG 201,HIMS/02/13/0402,BANKING AND FINANCE,200,3,2013/2014,11,,,,,
11730,MKG 201,HIMS/02/13/0403,BANKING AND FINANCE,200,3,2013/2014,11,,,,,
11731,MKG 201,HIMS/02/13/0408,BANKING AND FINANCE,200,3,2013/2014,11,,,,,
11732,MKG 201,HIMS/02/13/0425,BANKING AND FINANCE,200,3,2013/2014,9,,,,,
11733,MKG 201,HIMS/02/13/0463,BANKING AND FINANCE,200,3,2013/2014,11,,,,,
11734,MKG 201,HIMS/02/13/0471,BANKING AND FINANCE,200,3,2013/2014,14,,,,,
11735,MKG 201,HIMS/02/13/0479,BANKING AND FINANCE,200,3,2013/2014,10,,6,3,,
11736,MKG 201,HIMS/02/13/0483,BANKING AND FINANCE,200,3,2013/2014,,,,,,
11737,MKG 201,HIMS/02/13/0511,BANKING AND FINANCE,200,3,2013/2014,16,,9.6,3,,
11738,MKG 201,HIMS/02/13/0569,BANKING AND FINANCE,200,3,2013/2014,14,,,,,
11739,MKG 201,HIMS/02/13/517,BANKING AND FINANCE,200,3,2013/2014,,,,,,
11740,FRE 101,HIMS/02/13/0019,BANKING AND FINANCE,200,3,2013/2014,10,35,18,2,,
11741,FRE 101,HIMS/02/13/0023,BANKING AND FINANCE,200,3,2013/2014,17,,6.8,2,,
11742,FRE 101,HIMS/02/13/0037,BANKING AND FINANCE,200,3,2013/2014,16,35,20.4,2,,
11743,FRE 101,HIMS/02/13/0041,BANKING AND FINANCE,200,3,2013/2014,8,35,17.2,2,,
11744,FRE 101,HIMS/02/13/0045,BANKING AND FINANCE,200,3,2013/2014,14,38,20.8,2,,
11745,FRE 101,HIMS/02/13/0058,BANKING AND FINANCE,200,3,2013/2014,19,35,21.6,2,21.6,
11746,FRE 101,HIMS/02/13/0060,BANKING AND FINANCE,200,3,2013/2014,10,,,,,
11747,FRE 101,HIMS/02/13/0063,BANKING AND FINANCE,200,3,2013/2014,12,,,,,
11748,FRE 101,HIMS/02/13/0064,BANKING AND FINANCE,200,3,2013/2014,10,48,23.2,2,,
11749,FRE 101,HIMS/02/13/0070,BANKING AND FINANCE,200,3,2013/2014,8,26,13.6,2,,
11750,FRE 101,HIMS/02/13/0072,BANKING AND FINANCE,200,3,2013/2014,8,,,,,
11751,FRE 101,HIMS/02/13/0076,BANKING AND FINANCE,200,3,2013/2014,10,,4,2,,
11752,FRE 101,HIMS/02/13/0090,BANKING AND FINANCE,200,3,2013/2014,,,,,,
